Internal Id,Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Code,Place Of Performance Zip5,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Contracting Officer Business Size Determination,Generated Internal Id
127017410,HHSN261201600032C,"WESTAT, INC.",,708855.86,,MD,,20850,,,,,,,CONT_AWD_HHSN261201600032C_7529_-NONE-_-NONE-
127017384,HHSN261201600026C,"ICF ESAC, LLC",,9994470.76,,MD,,20850,,,,,,,CONT_AWD_HHSN261201600026C_7529_-NONE-_-NONE-
127017346,HHSN261201600015A,"BIOFORTIS, LLC",,2295125.3,,MD,,21044,,,,,,,CONT_AWD_HHSN261201600015A_7529_-NONE-_-NONE-
127017311,HHSN261201600003C,HENDALL INC,,6174554.32,,MD,,20850,,,,,,,CONT_AWD_HHSN261201600003C_7529_-NONE-_-NONE-
127005776,HHSN26100040,LEIDOS BIOMEDICAL RESEARCH INC,,8189724.0,,MD,,21702,,,,,,,CONT_AWD_HHSN26100040_7529_HHSN261201500003I_7529
127003666,HHSN26100011,"TAI PEDRO & ASSOCIATES, P.C.",,244349.04,,MD,,20910,,,,,,,CONT_AWD_HHSN26100011_7529_HHSN261201700001B_7529
127003207,HHSN26100008,TECHNOLOGIST INC.,,314353.47,,MD,,20850,,,,,,,CONT_AWD_HHSN26100008_7529_HHSN263201500020I_7529
127002345,HHSN26100005,AMERICAN TYPE CULTURE COLLECTION,,468176.67,,VA,,20110,,,,,,,CONT_AWD_HHSN26100005_7529_HHSN261201100018I_7529
127002253,HHSN26100004,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",,6179843.5,,VA,,20151,,,,,,,CONT_AWD_HHSN26100004_7529_HHSN316201200050W_7529
127000673,HHSN26100001,RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL,,12571662.18,,OH,,43205,,,,,,,CONT_AWD_HHSN26100001_7529_HHSN261201700015I_7529
127000028,HHSM500T0021,MATHEMATICA INC.,,9045334.0,,DC,,20002,,,,,,,CONT_AWD_HHSM500T0021_7530_HHSM500201400034I_7530
127000023,HHSM500T0020,MATHEMATICA INC.,,26176655.38,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0020_7530_HHSM500201400034I_7530
126999926,HHSM500T0011,"THE LEWIN GROUP, INC.",,10001930.0,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0011_7530_HHSM500201100001I_7530
126999858,HHSM500T0008,ACUMEN LLC,,43418194.75,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0008_7530_HHSM500201400027I_7530
126999773,HHSM500T0006,"THE LEWIN GROUP, INC.",,19170150.2,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0006_7530_HHSM500201400033I_7530
126999715,HHSM500T0005,RESEARCH TRIANGLE INSTITUTE,,13319280.77,,NC,,27709,,,,,,,CONT_AWD_HHSM500T0005_7530_HHSM500201400037I_7530
126999556,HHSM500T0003,COMAGINE HEALTH,,9929806.0,,UT,,84107,,,,,,,CONT_AWD_HHSM500T0003_7530_HHSM5002014QIN007I_7530
126999545,HHSM500T0003,NATIONAL OPINION RESEARCH CENTER,,27497410.0,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0003_7530_HHSM500201400035I_7530
126999543,HHSM500T0003,"THE LEWIN GROUP, INC.",,29143177.99,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0003_7530_HHSM500201400033I_7530
126999451,HHSM500T0002,HENDALL INC,,35632244.79,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0002_7530_HHSM500201500050I_7530
126999441,HHSM500T0002,COMAGINE HEALTH,,6949847.0,,UT,,84107,,,,,,,CONT_AWD_HHSM500T0002_7530_HHSM5002014QIN007I_7530
126999427,HHSM500T0002,"THE LEWIN GROUP, INC.",,7740720.46,,MD,,21244,,,,,,,CONT_AWD_HHSM500T0002_7530_HHSM500201400033I_7530
126999286,HHSM500T0001,COVENTBRIDGE USA INC,,274100798.22,,VA,,20190,,,,,,,CONT_AWD_HHSM500T0001_7530_HHSM500201600079I_7530
126999262,HHSM500T0001,ACUMEN LLC,,5013777.8,,CA,,94010,,,,,,,CONT_AWD_HHSM500T0001_7530_HHSM500201400027I_7530
126998920,HHSM500B0002,"KEARNEY & COMPANY, P.C.",,215933.06,,VA,,22314,,,,,,,CONT_AWD_HHSM500B0002_7530_HHSM500201500055B_7530
126998842,HHSM5002017M0001Z,"PALMETTO GBA, LLC",,496460551.2,,SC,,29202,,,,,,,CONT_AWD_HHSM5002017M0001Z_7530_-NONE-_-NONE-
126998791,HHSM500201700081G,"THE LEWIN GROUP, INC.",,13665421.79,,VA,,22042,,,,,,,CONT_AWD_HHSM500201700081G_7530_GS00F053GA_4732
126998667,HHSM500201700020U,PERATON ENTERPRISE SOLUTIONS LLC,,90879143.09,,MD,,21244,,,,,,,CONT_AWD_HHSM500201700020U_7530_HHSN316201200026W_7529
126998641,HHSM500201700013C,TMF HEALTH QUALITY INSTITUTE,,13096337.73,,TX,,78730,,,,,,,CONT_AWD_HHSM500201700013C_7530_-NONE-_-NONE-
126998637,HHSM500201700012C,"TELLIGEN, INC",,2054431.59,,IA,,50266,,,,,,,CONT_AWD_HHSM500201700012C_7530_-NONE-_-NONE-
126998634,HHSM500201700011C,COMAGINE HEALTH,,2456033.65,,WA,,98133,,,,,,,CONT_AWD_HHSM500201700011C_7530_-NONE-_-NONE-
126998621,HHSM500201700007U,PERATON ENTERPRISE SOLUTIONS LLC,,130142923.46,,MD,,21244,,,,,,,CONT_AWD_HHSM500201700007U_7530_HHSN316201200026W_7529
126998595,HHSM5002016M0001Z,"NORIDIAN HEALTHCARE SOLUTIONS, LLC",,204478093.1,,ND,,58103,,,,,,,CONT_AWD_HHSM5002016M0001Z_7530_-NONE-_-NONE-
126998537,HHSM500201600084C,"PERFORMANT RECOVERY, INC.",,10.0,,CA,,94551,,,,,,,CONT_AWD_HHSM500201600084C_7530_-NONE-_-NONE-
126998533,HHSM500201600082C,COTIVITI INC,,8.0,,CT,,06897,,,,,,,CONT_AWD_HHSM500201600082C_7530_-NONE-_-NONE-
126998532,HHSM500201600081G,"EMPOWER AI, INC.",,206338184.76,,VA,,20190,,,,,,,CONT_AWD_HHSM500201600081G_7530_GS00F263CA_4732
126998445,HHSM500201600044C,"CHASE CONSULTING GROUP, LLC",,3565494.83,,VA,,22306,,,,,,,CONT_AWD_HHSM500201600044C_7530_-NONE-_-NONE-
126998388,HHSM500201600021U,TISTA SCIENCE AND TECHNOLOGY CORPORATION,,250003220.0,,MD,,20854,,,,,,,CONT_AWD_HHSM500201600021U_7530_HHSN316201200100W_7529
126998355,HHSM500201600013U,"LEIDOS, INC.",,92960295.0,,MD,,20817,,,,,,,CONT_AWD_HHSM500201600013U_7530_GS00Q09BGD0039_4735
126998297,HHSM5002015M0032Z,"CGS ADMINISTRATORS, LLC",,592280124.79,,TN,,37214,,,,,,,CONT_AWD_HHSM5002015M0032Z_7530_-NONE-_-NONE-
126998105,HHSM500201500252C,VENTECH SOLUTIONS INC,,793630861.95,,MD,,21244,,,,,,,CONT_AWD_HHSM500201500252C_7530_-NONE-_-NONE-
126998100,HHSM500201500246C,ACCENTURE FEDERAL SERVICES LLC,,829577336.92,,VA,,22203,,,,,,,CONT_AWD_HHSM500201500246C_7530_-NONE-_-NONE-
126998096,HHSM500201500151U,INTERNATIONAL BUSINESS MACHINES CORPORATION,,51103270.53,,MD,,20817,,,,,,,CONT_AWD_HHSM500201500151U_7530_HHSN316201200030W_7529
126992605,HHSM5000003,NORTHROP GRUMMAN SYSTEMS CORPORATION,,24562292.16,,VA,,22042,,,,,,,CONT_AWD_HHSM5000003_7530_HHSM500200700014I_7530
126992432,HHSM5000001,NORTHROP GRUMMAN SYSTEMS CORPORATION,,40751871.35,,MD,,21244,,,,,,,CONT_AWD_HHSM5000001_7530_HHSM500200700014I_7530
126991407,HHSI285201800010P,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A., INC.",,8792.59,,VA,,22182,,,,,,,CONT_AWD_HHSI285201800010P_7527_-NONE-_-NONE-
126977034,HHSI248201700071P,"COMCAST CABLE COMMUNICATIONS, LLC",,5772.93,,OR,,97209,,,,,,,CONT_AWD_HHSI248201700071P_7527_-NONE-_-NONE-
126970886,HHSI247201800038G,"CAREFUSION SOLUTIONS, LLC",,417645.85,,AZ,,85004,,,,,,,CONT_AWD_HHSI247201800038G_7527_V797D30183_3600
126970878,HHSI247201800030P,"AMG COMPANY, INC.",,137524.84,,AZ,,85016,,,,,,,CONT_AWD_HHSI247201800030P_7527_-NONE-_-NONE-
126970826,HHSI247201800002P,"AIRGAS USA, LLC",,325785.07,,AZ,,85016,,,,,,,CONT_AWD_HHSI247201800002P_7527_-NONE-_-NONE-
126970550,HHSI247201700022P,TWO BEES CLEANING SERVICE,,124928.22,,NV,,89025,,,,,,,CONT_AWD_HHSI247201700022P_7527_-NONE-_-NONE-
126970535,HHSI247201700019A,"PRINT 'N COPY CENTER, INC.",,16060.76,,NV,,89801,,,,,,,CONT_AWD_HHSI247201700019A_7527_-NONE-_-NONE-
126970500,HHSI247201700007W,CARAHSOFT TECHNOLOGY CORP,,47059.21,,AZ,,85016,,,,,,,CONT_AWD_HHSI247201700007W_7527_NNG15SC03B_8000
126970482,HHSI247201700002G,RICOH USA INC,,235605.53,,AZ,,85941,,,,,,,CONT_AWD_HHSI247201700002G_7527_GS03F0085U_4730
126970376,HHSI247201600088G,SIEMENS HEALTHCARE DIAGNOSTICS INC.,,81514.31,,AZ,,86042,,,,,,,CONT_AWD_HHSI247201600088G_7527_V797D30175_3600
126961658,HHSI24627011,"CHG COMPANIES, INC.",,41755.0,,OK,,73507,,,,,,,CONT_AWD_HHSI24627011_7527_HHSI246201700037B_7527
126961642,HHSI24627011,"AMN HEALTHCARE LOCUM TENENS, INC.",,37848.84,,OK,,74058,,,,,,,CONT_AWD_HHSI24627011_7527_HHSI246201500224B_7527
126959075,HHSI24627002,RICKY M TRIPLETT,,7936.0,,OK,,74650,,,,,,,CONT_AWD_HHSI24627002_7527_HHSI246201800060B_7527
126957602,HHSI246201700320P,"MARKET SERVICES, INC.",,101683.64,,OK,,74820,,,,,,,CONT_AWD_HHSI246201700320P_7527_-NONE-_-NONE-
126957484,HHSI246201700242P,MITCHELL CONSULTING SERVICES GROUP INC,,75498.15,,OK,,73507,,,,,,,CONT_AWD_HHSI246201700242P_7527_-NONE-_-NONE-
126957483,HHSI246201700241P,MITCHELL CONSULTING SERVICES GROUP INC,,82355.31,,OK,,73507,,,,,,,CONT_AWD_HHSI246201700241P_7527_-NONE-_-NONE-
126956692,HHSI246201600367P,"PITNEY BOWES BANK, INC., THE",,33622.75,,OK,,74058,,,,,,,CONT_AWD_HHSI246201600367P_7527_-NONE-_-NONE-
126956542,HHSI246201600271G,"BECKMAN COULTER, INC",,103985.6,,OK,,74058,,,,,,,CONT_AWD_HHSI246201600271G_7527_V797P7090A_3600
126956014,HHSI246201600002P,"BUSINESS WORLD, INC.",,33832.68,,OK,,74058,,,,,,,CONT_AWD_HHSI246201600002P_7527_-NONE-_-NONE-
126931557,HHSI245201800527G,"UNITED PARCEL SERVICE, INC.",,1912.94,,AZ,,86503,,,,,,,CONT_AWD_HHSI245201800527G_7527_GS23F0282L_4730
126931388,HHSI245201800419G,"AMN HEALTHCARE LOCUM TENENS, INC.",,153722.53,,NM,,87313,,,,,,,CONT_AWD_HHSI245201800419G_7527_V797P7363A_3600
126931287,HHSI245201800355G,MEDTOX LABORATORIES INC,,23853.17,,NM,,87313,,,,,,,CONT_AWD_HHSI245201800355G_7527_GS07F0246K_4730
126930099,HHSI245201701357G,"ORTHO-CLINICAL DIAGNOSTICS, INC",,170361.68,,NM,,87313,,,,,,,CONT_AWD_HHSI245201701357G_7527_V797D60637_3600
126930078,HHSI245201701345G,AB STAFFING SOLUTIONS LLC,,223197.0,,NM,,87313,,,,,,,CONT_AWD_HHSI245201701345G_7527_V797D40126_3600
126928701,HHSI245201700429G,"BECKMAN COULTER, INC",,46480.0,,NM,,87325,,,,,,,CONT_AWD_HHSI245201700429G_7527_V797P7090A_3600
126928126,HHSI245201700053A,ALKO ENTERPRISES INC,,5895651.0,,AZ,,86515,,,,,,,CONT_AWD_HHSI245201700053A_7527_-NONE-_-NONE-
126904710,HHSI244201800145P,NORTHERN CHEYENNE SOLID WASTE MANAGEMENT,,71367.05,,MT,,59043,,,,,,,CONT_AWD_HHSI244201800145P_7527_-NONE-_-NONE-
126904593,HHSI244201800031P,FREMONT COUNSELING SERVICE,,2550.0,,WY,,82514,,,,,,,CONT_AWD_HHSI244201800031P_7527_-NONE-_-NONE-
126904589,HHSI244201800028P,EYES ON FREMONT LLC,,400.0,,WY,,82514,,,,,,,CONT_AWD_HHSI244201800028P_7527_-NONE-_-NONE-
126904463,HHSI244201700196P,"BIG SKY LINEN & UNIFORM, INCORPORATED",,23720.89,,MT,,59043,,,,,,,CONT_AWD_HHSI244201700196P_7527_-NONE-_-NONE-
126903380,HHSI244201500026A,"CENTRAL MONTANA HEARING AND AUDIOLOGY, P.C.",,92400.0,,MT,,59043,,,,,,,CONT_AWD_HHSI244201500026A_7527_-NONE-_-NONE-
126896845,HHSI24407010T,AB STAFFING SOLUTIONS LLC,,9602.78,,MT,,59417,,,,,,,CONT_AWD_HHSI24407010T_7527_HHSI244201700001I_7527
126895478,HHSI242201800024A,NATIONAL ENVIRONMENTAL INC,,13811.0,,NM,,87505,,,,,,,CONT_AWD_HHSI242201800024A_7527_-NONE-_-NONE-
126859138,HHSI239201800039P,"ENLIVENHEALTH, INC.",,9395.39,,MN,,56671,,,,,,,CONT_AWD_HHSI239201800039P_7527_-NONE-_-NONE-
126855012,HHSI236201800009G,"DEAF ACCESS SOLUTIONS, INC",,43952.88,,MD,,20857,,,,,,,CONT_AWD_HHSI236201800009G_7527_GS10F0168X_4732
126854899,HHSI236201700006C,SISTER SKY ENTERPRISES INC,,2354867.22,,MD,,20857,,,,,,,CONT_AWD_HHSI236201700006C_7527_-NONE-_-NONE-
126854878,HHSI236201700001A,"NTVI COMMUNICATIONS, INC.",,154641.44,,AK,,99709,,,,,,,CONT_AWD_HHSI236201700001A_7527_-NONE-_-NONE-
126831152,HHSF223201810073A,"GILSON, INC.",,74161.06,,AR,,72079,,,,,,,CONT_AWD_HHSF223201810073A_7524_-NONE-_-NONE-
126831084,HHSF223201810043A,TEXAS BIOMEDICAL RESEARCH INSTITUTE,,179084.58,,TX,,78227,,,,,,,CONT_AWD_HHSF223201810043A_7524_-NONE-_-NONE-
126830500,HHSF223201710327A,"MERIDIAN IMAGING SOLUTIONS, INC.",,15134.68,,VA,,22312,,,,,,,CONT_AWD_HHSF223201710327A_7524_-NONE-_-NONE-
126830056,HHSF223201710194G,GOVERNMENT SCIENTIFIC SOURCE INC,,19676.0,,AR,,72079,,,,,,,CONT_AWD_HHSF223201710194G_7524_GS07F5934R_4730
126830048,HHSF223201710192G,THE REMI GROUP LLC,,14115.5,,MD,,20993,,,,,,,CONT_AWD_HHSF223201710192G_7524_GS21F0093V_4730
126829970,HHSF223201710172G,INTERNATIONAL SOFTWARE SYSTEMS INC,,47160.0,,MD,,20857,,,,,,,CONT_AWD_HHSF223201710172G_7524_GS35F0163K_4730
126829907,HHSF223201710156G,GOVERNMENT SCIENTIFIC SOURCE INC,,62155.67,,MD,,20993,,,,,,,CONT_AWD_HHSF223201710156G_7524_GS07F5934R_4730
126829859,HHSF223201710144W,FEDERAL RESOURCES CORPORATION,,68981.93,,MD,,20993,,,,,,,CONT_AWD_HHSF223201710144W_7524_NNG15SC61B_8000
126829852,HHSF223201710143G,"SAMYAK SOLUTIONS, INC.",,0.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201710143G_7524_GS07F052BA_4732
126829839,HHSF223201710140G,AGILENT TECHNOLOGIES INC,,73458.82,,DE,,19808,,,,,,,CONT_AWD_HHSF223201710140G_7524_GS07F0564X_4732
126829798,HHSF223201710128G,"SAMYAK SOLUTIONS, INC.",,91804.24,,MD,,20993,,,,,,,CONT_AWD_HHSF223201710128G_7524_GS07F052BA_4732
126829767,HHSF223201710120G,GOVERNMENT SCIENTIFIC SOURCE INC,,89467.6,,VA,,20191,,,,,,,CONT_AWD_HHSF223201710120G_7524_GS07F5934R_4730
126829601,HHSF223201710072C,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE",,1950131.75,,,,,,,,,,,CONT_AWD_HHSF223201710072C_7524_-NONE-_-NONE-
126829452,HHSF223201710027G,THE REMI GROUP LLC,,3647.51,,MD,,20993,,,,,,,CONT_AWD_HHSF223201710027G_7524_GS21F0093V_4730
126829011,HHSF223201610439G,GOVERNMENT SCIENTIFIC SOURCE INC,,199973.0,,AR,,72079,,,,,,,CONT_AWD_HHSF223201610439G_7524_GS07F5934R_4730
126829009,HHSF223201610438P,DIVERSIFIED LABORATORY REPAIR INC,,7598.94,,MD,,20879,,,,,,,CONT_AWD_HHSF223201610438P_7524_-NONE-_-NONE-
126828954,HHSF223201610416G,"REVVITY HEALTH SCIENCES, INC.",,144057.31,,CT,,06484,,,,,,,CONT_AWD_HHSF223201610416G_7524_GS24F0028J_4730
126828881,HHSF223201610387P,"R & D ENTERPRISES, INC.",,84000.0,,MD,,20993,,,,,,,CONT_AWD_HHSF223201610387P_7524_-NONE-_-NONE-
126828840,HHSF223201610370P,ANALYTICAL TECHNOLOGIES GROUP LLC,,29300.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201610370P_7524_-NONE-_-NONE-
126828819,HHSF223201610362P,"CONNECT CENTRIC, LLC",,38802.4,,MD,,20857,,,,,,,CONT_AWD_HHSF223201610362P_7524_-NONE-_-NONE-
126828813,HHSF223201610360G,WATERS TECHNOLOGIES CORPORATION,,146777.61,,MA,,01757,,,,,,,CONT_AWD_HHSF223201610360G_7524_GS07F0559X_4732
126828792,HHSF223201610350P,METTLER-TOLEDO LLC,,10727.81,,MD,,20993,,,,,,,CONT_AWD_HHSF223201610350P_7524_-NONE-_-NONE-
126828788,HHSF223201610349A,LIFE TECHNOLOGIES CORPORATION,,4954.8,,MD,,20708,,,,,,,CONT_AWD_HHSF223201610349A_7524_-NONE-_-NONE-
126828785,HHSF223201610347P,TERAVIEW LIMITED,,261500.0,,MO,,63110,,,,,,,CONT_AWD_HHSF223201610347P_7524_-NONE-_-NONE-
126828767,HHSF223201610341P,MOLECULAR DEVICES LLC,,16520.0,,MD,,20708,,,,,,,CONT_AWD_HHSF223201610341P_7524_-NONE-_-NONE-
126828737,HHSF223201610330G,THE REMI GROUP LLC,,31169.68,,NC,,28277,,,,,,,CONT_AWD_HHSF223201610330G_7524_GS21F0093V_4730
126828715,HHSF223201610321G,GOVERNMENT SCIENTIFIC SOURCE INC,,5834.4,,MD,,20903,,,,,,,CONT_AWD_HHSF223201610321G_7524_GS07F5934R_4730
126828685,HHSF223201610310A,PALL CORP,,126396.63,,AR,,72079,,,,,,,CONT_AWD_HHSF223201610310A_7524_-NONE-_-NONE-
126828663,HHSF223201610300A,"ADVANTAGE ANSWERING PLUS, INC.",,7380.0,,PA,,19115,,,,,,,CONT_AWD_HHSF223201610300A_7524_-NONE-_-NONE-
126828617,HHSF223201610281A,BRUKER BIOSPIN CORP,,1334738.0,,NY,,11433,,,,,,,CONT_AWD_HHSF223201610281A_7524_-NONE-_-NONE-
126828381,HHSF223201610200G,RICOH USA INC,,7442.83,,PA,,19355,,,,,,,CONT_AWD_HHSF223201610200G_7524_GS03FPM006_4732
126828366,HHSF223201610196G,FISHER SCIENTIFIC COMPANY L.L.C.,,19414.63,,AR,,72079,,,,,,,CONT_AWD_HHSF223201610196G_7524_GS07F161BA_4732
126828321,HHSF223201610182P,PEAK SCIENTIFIC INC,,9021.6,,AL,,36528,,,,,,,CONT_AWD_HHSF223201610182P_7524_-NONE-_-NONE-
126828309,HHSF223201610179P,THERMO ELECTRON NORTH AMERICA LLC,,40193.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201610179P_7524_-NONE-_-NONE-
126828292,HHSF223201610174P,BRUKER BIOSPIN CORP,,315583.0,,MA,,01821,,,,,,,CONT_AWD_HHSF223201610174P_7524_-NONE-_-NONE-
126828261,HHSF223201610165G,FISHER SCIENTIFIC COMPANY L.L.C.,,10246.34,,MD,,20740,,,,,,,CONT_AWD_HHSF223201610165G_7524_GS07F161BA_4732
126828146,HHSF223201610133P,3T FEDERAL SOLUTIONS LLC,,268915.24,,TX,,78721,,,,,,,CONT_AWD_HHSF223201610133P_7524_-NONE-_-NONE-
126828104,HHSF223201610122A,CAITTA INC.,,811864.0,,VA,,20171,,,,,,,CONT_AWD_HHSF223201610122A_7524_-NONE-_-NONE-
126828001,HHSF223201610097A,"SOLAR LIGHT COMPANY, LLC",,61484.0,,MI,,48207,,,,,,,CONT_AWD_HHSF223201610097A_7524_-NONE-_-NONE-
126827927,HHSF223201610079G,"ALL BUSINESS MACHINES, INC.",,21795.41,,AR,,72079,,,,,,,CONT_AWD_HHSF223201610079G_7524_GS07F0092W_4730
126827509,HHSF223201510667P,"REVVITY HEALTH SCIENCES, INC.",,103741.92,,CT,,06484,,,,,,,CONT_AWD_HHSF223201510667P_7524_-NONE-_-NONE-
126827503,HHSF223201510661P,"ELECTRONIC RISKS CONSULTANTS, INC.",,74602.8,,MD,,20993,,,,,,,CONT_AWD_HHSF223201510661P_7524_-NONE-_-NONE-
126827355,HHSF223201510583P,CEM CORPORATION,,3055.0,,NC,,28104,,,,,,,CONT_AWD_HHSF223201510583P_7524_-NONE-_-NONE-
126827133,HHSF223201510495A,"ACEA BIOSCIENCES, INC.",,55356.0,,CA,,92121,,,,,,,CONT_AWD_HHSF223201510495A_7524_-NONE-_-NONE-
126827108,HHSF223201510485G,RELX INC,,23400.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201510485G_7524_GS02F0048M_4730
126827049,HHSF223201510461A,THERMO ELECTRON NORTH AMERICA LLC,,51049.2,,FL,,33407,,,,,,,CONT_AWD_HHSF223201510461A_7524_-NONE-_-NONE-
126827042,HHSF223201510458A,"CARL ZEISS MICROSCOPY, LLC",,626083.32,,NY,,10594,,,,,,,CONT_AWD_HHSF223201510458A_7524_-NONE-_-NONE-
126826964,HHSF223201510428A,"FAXITRON BIOPTICS, LLC",,150650.0,,AZ,,85706,,,,,,,CONT_AWD_HHSF223201510428A_7524_-NONE-_-NONE-
126826944,HHSF223201510421A,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC",,336000.0,,CA,,94025,,,,,,,CONT_AWD_HHSF223201510421A_7524_-NONE-_-NONE-
126826913,HHSF223201510406A,"REVVITY HEALTH SCIENCES, INC.",,66695.28,,CT,,06484,,,,,,,CONT_AWD_HHSF223201510406A_7524_-NONE-_-NONE-
126826869,HHSF223201510387P,SARTORIUS STEDIM NORTH AMERICA INC.,,181170.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201510387P_7524_-NONE-_-NONE-
126826581,HHSF223201510273G,GOVERNMENT SCIENTIFIC SOURCE INC,,42020.15,,,,,,,,,,,CONT_AWD_HHSF223201510273G_7524_GS07F5934R_4730
126826578,HHSF223201510272G,GOVERNMENT SCIENTIFIC SOURCE INC,,40327.4,,,,,,,,,,,CONT_AWD_HHSF223201510272G_7524_GS07F5934R_4730
126825479,HHSF223201410363A,CAITTA INC.,,506179.49,,GA,,30309,,,,,,,CONT_AWD_HHSF223201410363A_7524_-NONE-_-NONE-
126825468,HHSF223201410352A,CAITTA INC.,,61340.38,,GA,,30309,,,,,,,CONT_AWD_HHSF223201410352A_7524_-NONE-_-NONE-
126825449,HHSF223201410330A,CAITTA INC.,,459234.72,,GA,,30309,,,,,,,CONT_AWD_HHSF223201410330A_7524_-NONE-_-NONE-
126825430,HHSF223201410309A,"BMT - USA, LLC",,69879.8,,WA,,98272,,,,,,,CONT_AWD_HHSF223201410309A_7524_-NONE-_-NONE-
126825425,HHSF223201410304A,NANOSCIENCE INSTRUMENTS INC,,10729.0,,GA,,30309,,,,,,,CONT_AWD_HHSF223201410304A_7524_-NONE-_-NONE-
126824075,HHSF223201400217P,"ATLANTIC SERVICES GROUP, INC",,37030.0,,DC,,20037,,,,,,,CONT_AWD_HHSF223201400217P_7524_-NONE-_-NONE-
126823953,HHSF223201400186A,CRYSTAL CHEM INC,,39600.0,,NY,,11433,,,,,,,CONT_AWD_HHSF223201400186A_7524_-NONE-_-NONE-
126823509,HHSF223201400076A,CONTRACT SUPPORT SOLUTIONS INC.,,67578.68,,MD,,20903,,,,,,,CONT_AWD_HHSF223201400076A_7524_-NONE-_-NONE-
126823270,HHSF223201400014U,"FEDERAL PRISON INDUSTRIES, INC",,60250.49,,KY,,40511,,,,,,,CONT_AWD_HHSF223201400014U_7524_-NONE-_-NONE-
126822828,HHSF223201310564G,"ALL BUSINESS MACHINES, INC.",,216142.28,,CA,,95818,,,,,,,CONT_AWD_HHSF223201310564G_7524_GS07F0092W_4730
126821003,HHSF223201300290A,THERMO ELECTRON NORTH AMERICA LLC,,210000.0,,CO,,80225,,,,,,,CONT_AWD_HHSF223201300290A_7524_-NONE-_-NONE-
126814631,HHSF223201011601P,"MORTARA INSTRUMENT, INC.",,375000.0,,MD,,20903,,,,,,,CONT_AWD_HHSF223201011601P_7524_-NONE-_-NONE-
126814224,HHSF223201011136P,WATERS CORPORATION,,31049.87,,MD,,20903,,,,,,,CONT_AWD_HHSF223201011136P_7524_-NONE-_-NONE-
126812266,HHSF223201010054G,ATT MOBILITY LLC,,20143.23,,MA,,02180,,,,,,,CONT_AWD_HHSF223201010054G_7524_GS35F0297K_4730
126810435,HHSF223200930016C,DEPARTMENT OF HEALTH,,2246500.0,,,,,,,,,,,CONT_AWD_HHSF223200930016C_7524_-NONE-_-NONE-
126808388,HHSF223200830055C,CLINICAL DATA INTERCHANGE STANDARDS CONSORTIUM INC,,230219.96,,MD,,20857,,,,,,,CONT_AWD_HHSF223200830055C_7524_-NONE-_-NONE-
126805542,HHSF223200650541G,"PAGE AFTER PAGE BUSINESS SYSTEMS, INC.",,4435.83,,MD,,20857,,,,,,,CONT_AWD_HHSF223200650541G_7524_GS25F0065N_4730
126803466,HHSF223200610042W,FISHER SCIENTIFIC COMPANY L.L.C.,,0.0,,MD,,20740,,,,,,,CONT_AWD_HHSF223200610042W_7524_HHSN263200600063333B_7529
126801375,HHSF22320044420C,"PUBLIC HEALTH, MASSACHUSETTS DEPARTMENT OF",,68819.5,,MA,,02108,,,,,,,CONT_AWD_HHSF22320044420C_7524_-NONE-_-NONE-
126801061,HHSF22317002,"PRECISE SOFTWARE SOLUTIONS, INC.",,4744696.69,,MD,,20903,,,,,,,CONT_AWD_HHSF22317002_7524_HHSF223201610013B_7524
126799791,HHSF223032480T16,"EXPERIMENTAL PATHOLOGY LABORATORIES, INC.",,14856.18,,MD,,20740,,,,,,,CONT_AWD_HHSF223032480T16_7524_223032480_7524
126793052,HHSF222200750053M,"T-MOBILE USA, INC.",,660.23,,CA,,94502,,,,,,,CONT_AWD_HHSF222200750053M_7524_-NONE-_-NONE-
126792295,HHSF222200660102G,HP INC.,,10548.07,,AR,,72079,,,,,,,CONT_AWD_HHSF222200660102G_7524_GS35F4663G_4730
126791516,HHSF222200615006M,RICOH AMERICAS CORPORATION,,183.12,,TX,,75204,,,,,,,CONT_AWD_HHSF222200615006M_7524_-NONE-_-NONE-
126791511,HHSF222200614017M,"HASLER, INC.",,672.0,,CA,,92154,,,,,,,CONT_AWD_HHSF222200614017M_7524_-NONE-_-NONE-
